ID,Segment
TRAIN_004906,E
TRAIN_004910,E
TRAIN_004911,E
TRAIN_004945,E
TRAIN_004950,E
TRAIN_004956,D
TRAIN_004964,E
TRAIN_004974,D
TRAIN_004981,E
TRAIN_004996,E
TRAIN_004997,E
TRAIN_005000,E
TRAIN_005001,E
TRAIN_005002,E
TRAIN_005003,E
TRAIN_005007,D
TRAIN_005008,E
TRAIN_005011,E
TRAIN_005013,E
TRAIN_005015,C
TRAIN_005016,E
TRAIN_005019,E
TRAIN_005021,E
TRAIN_005022,E
TRAIN_005028,E
TRAIN_005030,E
TRAIN_005044,D
TRAIN_005046,E
TRAIN_005057,D
TRAIN_005065,E
TRAIN_005069,E
TRAIN_005071,E
TRAIN_005072,E
TRAIN_005074,E
TRAIN_005077,E
TRAIN_005078,E
TRAIN_005079,E
TRAIN_005083,E
TRAIN_005086,E
TRAIN_005092,E
TRAIN_005094,C
TRAIN_005097,E
TRAIN_005098,E
TRAIN_005101,E
TRAIN_005104,E
TRAIN_005109,E
TRAIN_005116,C
TRAIN_005122,E
TRAIN_005123,E
TRAIN_005129,E
TRAIN_005132,E
TRAIN_005137,D
TRAIN_005140,E
TRAIN_005144,E
TRAIN_005145,E
TRAIN_005146,E
TRAIN_005159,E
TRAIN_005163,E
TRAIN_005166,E
TRAIN_005174,D
TRAIN_005175,E
TRAIN_005178,E
TRAIN_005180,E
TRAIN_005181,E
TRAIN_005187,E
TRAIN_005193,E
TRAIN_005197,E
TRAIN_005198,E
TRAIN_005201,E
TRAIN_005206,E
TRAIN_005207,D
TRAIN_005210,C
TRAIN_005211,E
TRAIN_005213,D
TRAIN_005221,E
TRAIN_005223,E
TRAIN_005232,E
TRAIN_005238,E
TRAIN_005244,E
TRAIN_005252,E
TRAIN_005263,E
TRAIN_005266,E
TRAIN_005267,E
TRAIN_005268,E
TRAIN_005273,E
TRAIN_005277,E
TRAIN_005292,E
TRAIN_005297,E
TRAIN_005300,C
TRAIN_005303,E
TRAIN_005311,E
TRAIN_005315,E
TRAIN_005317,E
TRAIN_005323,E
TRAIN_005324,E
TRAIN_005336,E
TRAIN_005338,E
TRAIN_005340,E
TRAIN_005346,E
TRAIN_005352,E
TRAIN_005358,E
TRAIN_005361,E
TRAIN_005364,E
TRAIN_005365,E
TRAIN_005366,E
TRAIN_005369,E
TRAIN_005371,E
TRAIN_005388,E
TRAIN_005389,E
TRAIN_005393,E
TRAIN_005394,E
TRAIN_005398,E
TRAIN_005400,E
TRAIN_005403,E
TRAIN_005404,D
TRAIN_005409,E
TRAIN_005415,D
TRAIN_005419,E
TRAIN_005420,E
TRAIN_005422,E
TRAIN_005426,E
TRAIN_005430,E
TRAIN_005439,E
TRAIN_005445,E
TRAIN_005448,D
TRAIN_005449,C
TRAIN_005454,D
TRAIN_005462,D
TRAIN_005463,E
TRAIN_005471,E
TRAIN_005472,C
TRAIN_005478,E
TRAIN_005482,C
TRAIN_005490,E
TRAIN_005497,E
TRAIN_005498,E
TRAIN_005506,D
TRAIN_005510,E
TRAIN_005518,E
TRAIN_005528,E
TRAIN_005537,E
TRAIN_005538,E
TRAIN_005540,E
TRAIN_005549,E
TRAIN_005551,E
TRAIN_005552,E
TRAIN_005557,E
TRAIN_005559,E
TRAIN_005562,E
TRAIN_005564,E
TRAIN_005567,E
TRAIN_005570,E
TRAIN_005571,D
TRAIN_005573,E
TRAIN_005585,E
TRAIN_005587,E
TRAIN_005590,E
TRAIN_005592,E
TRAIN_005595,E
TRAIN_005600,E
TRAIN_005602,E
TRAIN_005604,E
TRAIN_005614,E
TRAIN_005622,E
TRAIN_005624,E
TRAIN_005640,E
TRAIN_005641,E
TRAIN_005646,E
TRAIN_005651,E
TRAIN_005658,E
TRAIN_005667,C
TRAIN_005671,E
TRAIN_005672,E
TRAIN_005681,E
TRAIN_005685,E
TRAIN_005693,E
TRAIN_005702,E
TRAIN_005706,E
TRAIN_005710,E
TRAIN_005715,E
TRAIN_005725,E
TRAIN_005727,C
TRAIN_005729,E
TRAIN_005737,E
TRAIN_005739,E
TRAIN_005742,D
TRAIN_005743,E
TRAIN_005747,E
TRAIN_005748,E
TRAIN_005756,E
TRAIN_005757,E
TRAIN_005759,C
TRAIN_005761,E
TRAIN_005778,C
TRAIN_005779,E
TRAIN_005785,E
TRAIN_005789,E
TRAIN_005790,E
TRAIN_005792,E
TRAIN_005793,C
TRAIN_005795,E
TRAIN_005799,D
TRAIN_005807,C
TRAIN_005811,E
TRAIN_005812,E
TRAIN_005815,E
TRAIN_005816,E
TRAIN_005819,E
TRAIN_005820,E
TRAIN_005821,E
TRAIN_005822,E
TRAIN_005837,E
TRAIN_005841,E
TRAIN_005842,E
TRAIN_005848,E
TRAIN_005851,E
TRAIN_005858,E
TRAIN_005863,E
TRAIN_005876,E
TRAIN_005881,E
TRAIN_005893,E
TRAIN_005894,E
TRAIN_005895,E
TRAIN_005905,C
TRAIN_005908,E
TRAIN_005918,E
TRAIN_005920,E
TRAIN_005921,E
TRAIN_005924,E
TRAIN_005928,E
TRAIN_005932,D
TRAIN_005944,D
TRAIN_005948,E
TRAIN_005950,E
TRAIN_005954,E
TRAIN_005955,E
TRAIN_005960,C
TRAIN_005963,E
TRAIN_005969,C
TRAIN_005972,E
TRAIN_005975,D
TRAIN_005977,E
TRAIN_005979,E
TRAIN_005981,E
TRAIN_005982,E
TRAIN_005983,E
TRAIN_005989,E
TRAIN_005990,E
TRAIN_005991,E
TRAIN_005999,E
TRAIN_006000,E
TRAIN_006001,E
TRAIN_006005,E
TRAIN_006008,E
TRAIN_006009,C
TRAIN_006011,D
TRAIN_006018,E
TRAIN_006020,D
TRAIN_006038,E
TRAIN_006039,E
TRAIN_006048,E
TRAIN_006049,E
TRAIN_006051,E
TRAIN_006059,E
TRAIN_006067,E
TRAIN_006071,E
TRAIN_006072,E
TRAIN_006074,E
TRAIN_006080,E
TRAIN_006084,E
TRAIN_006085,E
TRAIN_006092,C
TRAIN_006098,D
TRAIN_006106,E
TRAIN_006107,E
TRAIN_006112,E
TRAIN_006114,E
TRAIN_006117,E
TRAIN_006120,C
TRAIN_006121,E
TRAIN_006128,E
TRAIN_006130,D
TRAIN_006136,E
TRAIN_006137,E
TRAIN_006138,E
TRAIN_006147,E
TRAIN_006148,E
TRAIN_006155,E
TRAIN_006166,E
TRAIN_006172,E
TRAIN_006188,E
TRAIN_006189,E
TRAIN_006190,E
TRAIN_006198,E
TRAIN_006199,E
TRAIN_006201,E
TRAIN_006203,D
TRAIN_006207,E
TRAIN_006208,E
TRAIN_006209,E
TRAIN_006213,E
TRAIN_006218,D
TRAIN_006223,E
TRAIN_006226,E
TRAIN_006228,E
TRAIN_006238,C
TRAIN_006240,E
TRAIN_006247,E
TRAIN_006248,E
TRAIN_006253,E
TRAIN_006254,E
TRAIN_006260,E
TRAIN_006264,D
TRAIN_006266,E
TRAIN_006270,E
TRAIN_006271,E
TRAIN_006273,E
TRAIN_006274,E
TRAIN_006275,E
TRAIN_006278,E
TRAIN_006281,E
TRAIN_006287,E
TRAIN_006290,E
TRAIN_006292,E
TRAIN_006296,D
TRAIN_006299,E
TRAIN_006302,D
TRAIN_006306,E
TRAIN_006313,E
TRAIN_006316,D
TRAIN_006317,E
TRAIN_006330,E
TRAIN_006334,E
TRAIN_006338,E
TRAIN_006339,E
TRAIN_006343,D
TRAIN_006345,E
TRAIN_006347,E
TRAIN_006350,E
TRAIN_006353,E
TRAIN_006354,E
TRAIN_006360,E
TRAIN_006361,E
TRAIN_006364,E
TRAIN_006365,E
TRAIN_006367,E
TRAIN_006370,E
TRAIN_006379,E
TRAIN_006382,E
TRAIN_006386,E
TRAIN_006399,E
TRAIN_006409,E
TRAIN_006410,D
TRAIN_006412,D
TRAIN_006419,E
TRAIN_006427,D
TRAIN_006433,E
TRAIN_006436,E
TRAIN_006437,E
TRAIN_006440,E
TRAIN_006442,D
TRAIN_006445,E
TRAIN_006451,E
TRAIN_006456,E
TRAIN_006459,E
TRAIN_006469,E
TRAIN_006470,C
TRAIN_006471,E
TRAIN_006479,E
TRAIN_006484,E
TRAIN_006485,E
TRAIN_006489,E
TRAIN_006491,E
TRAIN_006492,E
TRAIN_006494,D
TRAIN_006500,D
TRAIN_006503,E
TRAIN_006509,E
TRAIN_006512,E
TRAIN_006513,E
TRAIN_006514,C
TRAIN_006515,E
TRAIN_006518,E
TRAIN_006521,E
TRAIN_006529,C
TRAIN_006537,E
TRAIN_006541,E
TRAIN_006552,E
TRAIN_006562,E
TRAIN_006576,D
TRAIN_006580,E
TRAIN_006581,D
TRAIN_006582,E
TRAIN_006584,E
TRAIN_006590,E
TRAIN_006597,C
TRAIN_006601,E
TRAIN_006606,D
TRAIN_006607,E
TRAIN_006620,D
TRAIN_006622,E
TRAIN_006628,C
TRAIN_006633,E
TRAIN_006649,E
TRAIN_006650,E
TRAIN_006655,E
TRAIN_006658,E
TRAIN_006664,D
TRAIN_006670,E
TRAIN_006674,E
TRAIN_006676,E
TRAIN_006681,E
TRAIN_006695,E
TRAIN_006696,E
TRAIN_006700,D
TRAIN_006703,E
TRAIN_006705,E
TRAIN_006709,E
TRAIN_006711,E
TRAIN_006716,E
TRAIN_006720,E
TRAIN_006723,E
TRAIN_006724,E
TRAIN_006727,E
TRAIN_006730,E
TRAIN_006731,C
TRAIN_006738,E
TRAIN_006739,E
TRAIN_006740,E
TRAIN_006750,E
TRAIN_006753,E
TRAIN_006761,E
TRAIN_006768,D
TRAIN_006769,E
TRAIN_006780,E
TRAIN_006783,C
TRAIN_006784,E
TRAIN_006786,C
TRAIN_006788,E
TRAIN_006797,E
TRAIN_006821,E
TRAIN_006827,E
TRAIN_006833,E
TRAIN_006840,E
TRAIN_006841,E
TRAIN_006848,D
TRAIN_006849,E
TRAIN_006850,E
TRAIN_006852,E
TRAIN_006854,D
TRAIN_006856,C
TRAIN_006862,E
TRAIN_006869,E
TRAIN_006872,E
TRAIN_006875,E
TRAIN_006876,D
TRAIN_006880,E
TRAIN_006882,E
TRAIN_006883,E
TRAIN_006886,E
TRAIN_006893,E
TRAIN_006899,E
TRAIN_006903,C
TRAIN_006907,C
TRAIN_006910,E
TRAIN_006912,E
TRAIN_006915,E
TRAIN_006916,D
TRAIN_006918,E
TRAIN_006921,E
TRAIN_006927,E
TRAIN_006929,E
TRAIN_006931,E
TRAIN_006932,E
TRAIN_006936,E
TRAIN_006943,D
TRAIN_006947,D
TRAIN_006951,E
TRAIN_006956,E
TRAIN_006962,E
TRAIN_006964,E
TRAIN_006965,E
TRAIN_006973,E
TRAIN_006976,E
TRAIN_006977,D
TRAIN_006980,D
TRAIN_006985,C
TRAIN_006992,E
TRAIN_006999,E
TRAIN_007006,E
TRAIN_007007,E
TRAIN_007018,E
TRAIN_007019,E
TRAIN_007020,E
TRAIN_007022,D
TRAIN_007023,E
TRAIN_007033,E
TRAIN_007046,E
TRAIN_007055,D
TRAIN_007061,E
TRAIN_007071,D
TRAIN_007074,E
TRAIN_007077,E
TRAIN_007079,E
TRAIN_007082,E
TRAIN_007088,E
TRAIN_007091,E
TRAIN_007094,E
TRAIN_007096,E
TRAIN_007097,E
TRAIN_007104,E
TRAIN_007105,E
TRAIN_007110,E
TRAIN_007117,E
TRAIN_007118,C
TRAIN_007121,E
TRAIN_007122,E
TRAIN_007123,E
TRAIN_007125,C
TRAIN_007132,E
TRAIN_007135,E
TRAIN_007140,C
TRAIN_007141,C
TRAIN_007143,E
TRAIN_007145,E
TRAIN_007151,E
TRAIN_007155,E
TRAIN_007159,E
TRAIN_007162,E
TRAIN_007168,E
TRAIN_007171,E
TRAIN_007177,D
TRAIN_007178,E
TRAIN_007181,D
TRAIN_007185,E
TRAIN_007186,E
TRAIN_007193,E
TRAIN_007194,E
TRAIN_007198,E
TRAIN_007199,E
TRAIN_007207,E
TRAIN_007209,E
TRAIN_007216,E
TRAIN_007220,D
TRAIN_007221,D
TRAIN_007225,E
TRAIN_007227,E
TRAIN_007231,E
TRAIN_007242,C
TRAIN_007251,E
TRAIN_007255,E
TRAIN_007256,E
TRAIN_007258,E
TRAIN_007260,E
TRAIN_007267,E
TRAIN_007271,E
TRAIN_007273,E
TRAIN_007286,E
TRAIN_007287,E
TRAIN_007290,E
TRAIN_007291,E
TRAIN_007295,E
TRAIN_007296,E
TRAIN_007298,E
TRAIN_007299,E
TRAIN_007311,E
TRAIN_007320,E
TRAIN_007321,E
TRAIN_007323,E
TRAIN_007327,E
TRAIN_007328,E
TRAIN_007329,D
TRAIN_007330,E
TRAIN_007337,E
TRAIN_007338,E
TRAIN_007343,D
TRAIN_007354,E
TRAIN_007355,E
TRAIN_007358,C
TRAIN_007361,E
TRAIN_007362,E
TRAIN_007366,E
TRAIN_007367,E
TRAIN_007368,E
TRAIN_007369,E
TRAIN_007376,D
TRAIN_007382,E
TRAIN_007383,D
TRAIN_007384,D
TRAIN_007392,D
TRAIN_007395,E
TRAIN_007410,E
TRAIN_007411,E
TRAIN_007426,D
TRAIN_007427,E
TRAIN_007428,E
TRAIN_007429,E
TRAIN_007433,D
TRAIN_007437,E
TRAIN_007440,E
TRAIN_007441,E
TRAIN_007443,E
TRAIN_007449,E
TRAIN_007455,E
TRAIN_007458,E
TRAIN_007467,E
TRAIN_007468,E
TRAIN_007473,E
TRAIN_007476,C
TRAIN_007486,E
TRAIN_007492,D
TRAIN_007495,E
TRAIN_007503,E
TRAIN_007505,E
TRAIN_007507,E
TRAIN_007508,C
TRAIN_007516,E
TRAIN_007517,E
TRAIN_007520,E
TRAIN_007524,E
TRAIN_007535,E
TRAIN_007536,E
TRAIN_007537,E
TRAIN_007538,E
TRAIN_007540,E
TRAIN_007550,E
TRAIN_007551,E
TRAIN_007552,E
TRAIN_007554,E
TRAIN_007557,E
TRAIN_007567,D
TRAIN_007569,E
TRAIN_007570,E
TRAIN_007579,E
TRAIN_007582,E
TRAIN_007584,E
TRAIN_007586,E
TRAIN_007588,E
TRAIN_007593,E
TRAIN_007594,E
TRAIN_007603,E
TRAIN_007608,E
TRAIN_007614,E
TRAIN_007619,E
TRAIN_007622,E
TRAIN_007629,E
TRAIN_007634,E
TRAIN_007635,C
TRAIN_007638,E
TRAIN_007640,D
TRAIN_007648,E
TRAIN_007650,D
TRAIN_007654,E
TRAIN_007659,E
TRAIN_007664,E
TRAIN_007666,E
TRAIN_007685,E
TRAIN_007695,E
TRAIN_007696,E
TRAIN_007700,D
TRAIN_007701,D
TRAIN_007705,E
TRAIN_007707,C
TRAIN_007709,E
TRAIN_007710,E
TRAIN_007715,E
TRAIN_007718,E
TRAIN_007722,E
TRAIN_007728,E
TRAIN_007730,E
TRAIN_007733,E
TRAIN_007737,D
TRAIN_007740,E
TRAIN_007742,E
TRAIN_007745,E
TRAIN_007746,E
TRAIN_007748,E
TRAIN_007751,E
TRAIN_007755,E
TRAIN_007757,E
TRAIN_007760,E
TRAIN_007761,E
TRAIN_007764,E
TRAIN_007772,E
TRAIN_007777,E
TRAIN_007791,E
TRAIN_007794,E
TRAIN_007812,E
TRAIN_007815,D
TRAIN_007816,E
TRAIN_007818,E
TRAIN_007819,E
TRAIN_007820,D
TRAIN_007824,D
TRAIN_007829,E
TRAIN_007832,E
TRAIN_007833,E
TRAIN_007840,E
TRAIN_007845,E
TRAIN_007848,E
TRAIN_007851,E
TRAIN_007854,E
TRAIN_007858,E
TRAIN_007865,E
TRAIN_007866,E
TRAIN_007875,E
TRAIN_007876,E
TRAIN_007891,E
TRAIN_007900,D
TRAIN_007909,D
TRAIN_007910,D
TRAIN_007916,E
TRAIN_007917,E
TRAIN_007924,E
TRAIN_007927,E
TRAIN_007939,E
TRAIN_007944,E
TRAIN_007949,E
TRAIN_007950,E
TRAIN_007953,E
TRAIN_007958,D
TRAIN_007964,E
TRAIN_007966,E
TRAIN_007968,E
TRAIN_007980,E
TRAIN_007984,E
TRAIN_007992,E
TRAIN_007994,E
TRAIN_008003,E
TRAIN_008010,E
TRAIN_008013,D
TRAIN_008016,E
TRAIN_008017,E
TRAIN_008021,E
TRAIN_008023,E
TRAIN_008028,E
TRAIN_008029,E
TRAIN_008030,C
TRAIN_008041,E
TRAIN_008042,E
TRAIN_008050,C
TRAIN_008051,D
TRAIN_008067,E
TRAIN_008077,E
TRAIN_008081,E
TRAIN_008083,E
TRAIN_008088,E
TRAIN_008089,E
TRAIN_008094,E
TRAIN_008099,E
TRAIN_008107,E
TRAIN_008110,E
TRAIN_008111,E
TRAIN_008120,D
TRAIN_008122,C
TRAIN_008126,E
TRAIN_008136,E
TRAIN_008137,E
TRAIN_008139,E
TRAIN_008140,E
TRAIN_008147,E
TRAIN_008149,E
TRAIN_008156,E
TRAIN_008159,D
TRAIN_008160,E
TRAIN_008165,E
TRAIN_008178,E
TRAIN_008186,E
TRAIN_008191,C
TRAIN_008194,D
TRAIN_008197,D
TRAIN_008198,E
TRAIN_008201,E
TRAIN_008205,E
TRAIN_008208,E
TRAIN_008212,E
TRAIN_008213,E
TRAIN_008214,E
TRAIN_008215,E
TRAIN_008219,E
TRAIN_008220,E
TRAIN_008222,E
TRAIN_008223,C
TRAIN_008228,E
TRAIN_008231,D
TRAIN_008234,E
TRAIN_008236,E
TRAIN_008246,E
TRAIN_008247,E
TRAIN_008251,D
TRAIN_008252,E
TRAIN_008254,E
TRAIN_008257,D
TRAIN_008259,E
TRAIN_008264,E
TRAIN_008274,E
TRAIN_008275,C
TRAIN_008293,E
TRAIN_008302,E
TRAIN_008306,E
TRAIN_008323,E
TRAIN_008329,E
TRAIN_008346,E
TRAIN_008348,E
TRAIN_008355,E
TRAIN_008356,E
TRAIN_008360,E
TRAIN_008361,E
TRAIN_008362,E
TRAIN_008383,E
TRAIN_008386,E
TRAIN_008392,E
TRAIN_008393,D
TRAIN_008398,E
TRAIN_008406,E
TRAIN_008426,C
TRAIN_008428,E
TRAIN_008433,E
TRAIN_008437,E
TRAIN_008439,E
TRAIN_008442,E
TRAIN_008446,E
TRAIN_008456,E
TRAIN_008462,D
TRAIN_008465,E
TRAIN_008467,D
TRAIN_008468,E
TRAIN_008477,E
TRAIN_008479,E
TRAIN_008481,C
TRAIN_008484,E
TRAIN_008485,E
TRAIN_008488,E
TRAIN_008490,E
TRAIN_008492,E
TRAIN_008498,E
TRAIN_008503,E
TRAIN_008504,D
TRAIN_008509,E
TRAIN_008515,E
TRAIN_008520,E
TRAIN_008521,E
TRAIN_008524,E
TRAIN_008528,E
TRAIN_008535,E
TRAIN_008538,E
TRAIN_008542,E
TRAIN_008546,E
TRAIN_008548,E
TRAIN_008570,E
TRAIN_008575,E
TRAIN_008579,E
TRAIN_008580,E
TRAIN_008581,E
TRAIN_008584,D
TRAIN_008590,E
TRAIN_008592,E
TRAIN_008596,E
TRAIN_008598,E
TRAIN_008601,E
TRAIN_008606,E
TRAIN_008613,E
TRAIN_008628,E
TRAIN_008629,E
TRAIN_008631,E
TRAIN_008633,E
TRAIN_008634,E
TRAIN_008636,E
TRAIN_008638,D
TRAIN_008639,C
TRAIN_008643,E
TRAIN_008644,E
TRAIN_008649,E
TRAIN_008660,D
TRAIN_008665,E
TRAIN_008671,C
TRAIN_008672,E
TRAIN_008674,E
TRAIN_008678,E
TRAIN_008681,E
TRAIN_008683,E
TRAIN_008686,E
TRAIN_008687,D
TRAIN_008690,E
TRAIN_008693,E
TRAIN_008696,E
TRAIN_008701,D
TRAIN_008702,E
TRAIN_008705,E
TRAIN_008707,C
TRAIN_008712,D
TRAIN_008715,E
TRAIN_008722,E
TRAIN_008725,E
TRAIN_008728,E
TRAIN_008736,C
TRAIN_008745,E
TRAIN_008746,E
TRAIN_008750,E
TRAIN_008751,E
TRAIN_008752,D
TRAIN_008756,E
TRAIN_008757,E
TRAIN_008761,E
TRAIN_008763,D
TRAIN_008771,E
TRAIN_008773,E
TRAIN_008775,E
TRAIN_008776,E
TRAIN_008782,E
TRAIN_008784,E
TRAIN_008788,E
TRAIN_008790,E
TRAIN_008796,D
TRAIN_008804,D
TRAIN_008807,E
TRAIN_008813,E
TRAIN_008815,E
TRAIN_008819,E
TRAIN_008820,E
TRAIN_008821,E
TRAIN_008824,E
TRAIN_008826,E
TRAIN_008827,E
TRAIN_008830,E
TRAIN_008833,E
TRAIN_008834,E
TRAIN_008836,C
TRAIN_008838,D
TRAIN_008842,E
TRAIN_008844,E
TRAIN_008846,E
TRAIN_008849,E
TRAIN_008850,E
TRAIN_008851,E
TRAIN_008854,E
TRAIN_008855,E
TRAIN_008859,E
TRAIN_008866,E
TRAIN_008870,E
TRAIN_008871,E
TRAIN_008875,E
TRAIN_008881,E
TRAIN_008891,C
TRAIN_008897,D
TRAIN_008901,D
TRAIN_008902,E
TRAIN_008911,E
TRAIN_008913,E
TRAIN_008919,E
TRAIN_008921,E
TRAIN_008923,E
TRAIN_008924,E
TRAIN_008925,D
TRAIN_008932,E
TRAIN_008935,E
TRAIN_008936,E
TRAIN_008940,E
TRAIN_008943,E
TRAIN_008949,E
TRAIN_008955,E
TRAIN_008957,E
TRAIN_008960,E
TRAIN_008961,E
TRAIN_008968,E
TRAIN_008971,E
TRAIN_008980,E
TRAIN_008983,D
TRAIN_008986,E
TRAIN_008987,E
TRAIN_008988,E
TRAIN_008991,E
TRAIN_009002,E
TRAIN_009016,E
TRAIN_009017,E
TRAIN_009019,D
TRAIN_009020,E
TRAIN_009024,E
TRAIN_009027,E
TRAIN_009028,D
TRAIN_009035,E
TRAIN_009036,E
TRAIN_009039,E
TRAIN_009042,E
TRAIN_009045,E
TRAIN_009049,E
TRAIN_009052,D
TRAIN_009057,E
TRAIN_009058,E
TRAIN_009060,E
TRAIN_009061,E
TRAIN_009069,E
TRAIN_009071,E
TRAIN_009076,E
TRAIN_009079,E
TRAIN_009082,E
TRAIN_009083,E
TRAIN_009086,C
TRAIN_009088,E
TRAIN_009090,E
TRAIN_009092,E
TRAIN_009095,E
TRAIN_009111,E
TRAIN_009116,E
TRAIN_009117,E
TRAIN_009122,E
TRAIN_009135,E
TRAIN_009139,E
TRAIN_009140,D
TRAIN_009146,E
TRAIN_009151,C
TRAIN_009153,D
TRAIN_009160,E
TRAIN_009163,D
TRAIN_009166,E
TRAIN_009177,E
TRAIN_009180,E
TRAIN_009184,D
TRAIN_009190,E
TRAIN_009197,E
TRAIN_009198,E
TRAIN_009200,D
TRAIN_009203,E
TRAIN_009204,E
TRAIN_009206,E
TRAIN_009208,E
TRAIN_009211,E
TRAIN_009215,E
TRAIN_009219,E
TRAIN_009220,E
TRAIN_009223,E
TRAIN_009224,E
TRAIN_009226,E
TRAIN_009228,E
TRAIN_009229,E
TRAIN_009237,D
TRAIN_009238,D
TRAIN_009239,E
TRAIN_009244,E
TRAIN_009245,E
TRAIN_009246,C
TRAIN_009253,E
TRAIN_009256,E
TRAIN_009258,E
TRAIN_009259,E
TRAIN_009261,E
TRAIN_009262,E
TRAIN_009264,E
TRAIN_009276,E
TRAIN_009278,E
TRAIN_009291,E
TRAIN_009292,E
TRAIN_009303,E
TRAIN_009308,D
TRAIN_009311,E
TRAIN_009312,E
TRAIN_009318,E
TRAIN_009322,E
TRAIN_009326,C
TRAIN_009329,E
TRAIN_009330,E
TRAIN_009334,E
TRAIN_009339,E
TRAIN_009343,E
TRAIN_009345,E
TRAIN_009350,E
TRAIN_009355,E
TRAIN_009356,E
TRAIN_009358,E
TRAIN_009360,D
TRAIN_009361,E
TRAIN_009374,E
TRAIN_009375,E
TRAIN_009377,E
TRAIN_009381,E
TRAIN_009384,E
TRAIN_009386,E
TRAIN_009391,E
TRAIN_009407,E
TRAIN_009418,E
TRAIN_009419,D
TRAIN_009427,E
TRAIN_009434,E
TRAIN_009437,D
TRAIN_009439,E
TRAIN_009454,E
TRAIN_009455,E
TRAIN_009457,E
TRAIN_009459,E
TRAIN_009460,D
TRAIN_009461,E
TRAIN_009464,E
TRAIN_009469,D
TRAIN_009473,E
TRAIN_009476,D
TRAIN_009477,E
TRAIN_009478,E
TRAIN_009480,E
TRAIN_009481,E
TRAIN_009485,D
TRAIN_009488,E
TRAIN_009489,C
TRAIN_009494,E
TRAIN_009502,E
TRAIN_009506,E
TRAIN_009508,E
TRAIN_009509,D
TRAIN_009514,E
TRAIN_009515,D
TRAIN_009521,D
TRAIN_009522,E
TRAIN_009536,E
TRAIN_009539,E
TRAIN_009544,E
TRAIN_009553,E
TRAIN_009556,E
TRAIN_009558,D
TRAIN_009568,E
TRAIN_009573,E
TRAIN_009574,E
TRAIN_009578,C
TRAIN_009579,E
TRAIN_009580,E
TRAIN_009585,E
TRAIN_009606,E
TRAIN_009607,D
TRAIN_009617,E
TRAIN_009619,D
TRAIN_009628,E
TRAIN_009639,E
TRAIN_009644,E
TRAIN_009655,E
TRAIN_009656,E
TRAIN_009657,E
TRAIN_009659,E
TRAIN_009664,E
TRAIN_009668,E
TRAIN_009671,D
TRAIN_009684,E
TRAIN_009685,D
TRAIN_009688,D
TRAIN_009690,E
TRAIN_009692,E
TRAIN_009694,E
TRAIN_009712,E
TRAIN_009720,E
TRAIN_009721,E
TRAIN_009733,E
TRAIN_009736,D
TRAIN_009737,C
TRAIN_009745,E
TRAIN_009753,C
TRAIN_009758,E
TRAIN_009760,E
TRAIN_009761,C
TRAIN_009763,E
TRAIN_009771,E
TRAIN_009783,E
TRAIN_009786,E
TRAIN_009790,E
TRAIN_009796,E
TRAIN_009798,E
TRAIN_009799,E
TRAIN_009801,E
TRAIN_009813,E
TRAIN_009815,D
TRAIN_009816,E
TRAIN_009829,E
TRAIN_009833,E
TRAIN_009836,E
TRAIN_009838,E
TRAIN_009840,E
TRAIN_009841,E
TRAIN_009843,C
TRAIN_009847,E
TRAIN_009848,E
TRAIN_009853,E
TRAIN_009855,E
TRAIN_009857,E
TRAIN_009858,E
TRAIN_009865,E
TRAIN_009870,E
TRAIN_009875,E
TRAIN_009883,E
TRAIN_009897,E
TRAIN_009900,E
TRAIN_009903,C
TRAIN_009904,D
TRAIN_009905,E
TRAIN_009908,E
TRAIN_009910,D
TRAIN_009914,E
TRAIN_009918,D
TRAIN_009922,E
TRAIN_009923,E
TRAIN_009924,E
TRAIN_009929,E
TRAIN_009935,E
TRAIN_009936,E
TRAIN_009938,D
TRAIN_009941,D
TRAIN_009942,E
TRAIN_009947,E
TRAIN_009954,E
TRAIN_009955,E
TRAIN_009975,E
TRAIN_009976,D
TRAIN_009978,E
TRAIN_009980,E
TRAIN_009984,E
TRAIN_009994,E
TRAIN_009995,C
TRAIN_009996,E
TRAIN_009997,E
TRAIN_010005,D
TRAIN_010009,E
TRAIN_010013,E
TRAIN_010016,E
TRAIN_010020,E
TRAIN_010021,E
TRAIN_010022,C
TRAIN_010025,E
TRAIN_010030,C
TRAIN_010036,E
TRAIN_010046,E
TRAIN_010048,E
TRAIN_010055,E
TRAIN_010057,D
TRAIN_010060,E
TRAIN_010062,E
TRAIN_010064,E
TRAIN_010072,E
TRAIN_010074,E
TRAIN_010079,E
TRAIN_010082,E
TRAIN_010084,E
TRAIN_010095,E
TRAIN_010106,E
TRAIN_010107,E
TRAIN_010120,D
TRAIN_010124,E
TRAIN_010127,E
TRAIN_010137,E
TRAIN_010139,C
TRAIN_010141,E
TRAIN_010142,E
TRAIN_010144,D
TRAIN_010146,E
TRAIN_010147,E
TRAIN_010148,C
TRAIN_010151,E
TRAIN_010155,E
TRAIN_010160,E
TRAIN_010163,E
TRAIN_010168,E
TRAIN_010169,E
TRAIN_010171,E
TRAIN_010175,D
TRAIN_010180,E
TRAIN_010181,E
TRAIN_010182,E
TRAIN_010187,E
TRAIN_010194,E
TRAIN_010196,E
TRAIN_010199,E
TRAIN_010201,C
TRAIN_010206,E
TRAIN_010210,E
TRAIN_010212,E
TRAIN_010217,D
TRAIN_010221,E
TRAIN_010224,E
